column_id,text,label
char_col_1,ABC1234567890123,CHARACTER_CODE
char_col_1,A1B0001234567890,CHARACTER_CODE
char_col_1,X9Z2024000000001,CHARACTER_CODE
char_col_1,KD82023000000012,CHARACTER_CODE
char_col_1,RT50001234567890,CHARACTER_CODE
char_col_1,9QX0000000001234,CHARACTER_CODE
char_col_1,MN72024012345678,CHARACTER_CODE
char_col_1,HELLO123,CHARACTER_CODE
char_col_1,A12345678901234,CHARACTER_CODE
char_col_1,CHN123456789012,CHARACTER_CODE
char_col_2,BCA1234567890456,CHARACTER_CODE
char_col_2,2ZX0001234567891,CHARACTER_CODE
char_col_2,LMN2024000000002,CHARACTER_CODE
char_col_2,TR90001234567891,CHARACTER_CODE
char_col_2,QWE0000000001235,CHARACTER_CODE
char_col_2,GH12024012345679,CHARACTER_CODE
char_col_2,JKL0001234567800,CHARACTER_CODE
char_col_2,AB6005191234567,CHARACTER_CODE
char_col_2,ABC123456789045,CHARACTER_CODE
char_col_2,TST123456789012,CHARACTER_CODE
char_col_3,CDE1234567890789,CHARACTER_CODE
char_col_3,3YX0001234567892,CHARACTER_CODE
char_col_3,PQR2024000000003,CHARACTER_CODE
char_col_3,UV10001234567892,CHARACTER_CODE
char_col_3,ASD0000000001236,CHARACTER_CODE
char_col_3,BN32024012345680,CHARACTER_CODE
char_col_3,FHJ0001234567801,CHARACTER_CODE
char_col_3,888123456789012,CHARACTER_CODE
char_col_3,202123456789012,CHARACTER_CODE
char_col_3,LIM123456789012,CHARACTER_CODE
char_col_4,DEF1234567890999,CHARACTER_CODE
char_col_4,4WV0001234567893,CHARACTER_CODE
char_col_4,XYZ2024000000004,CHARACTER_CODE
char_col_4,IO20001234567893,CHARACTER_CODE
char_col_4,ZXC0000000001237,CHARACTER_CODE
char_col_4,PL42024012345681,CHARACTER_CODE
char_col_4,QAZ0001234567802,CHARACTER_CODE
char_col_4,110123456789012,CHARACTER_CODE
char_col_4,ALP123456789012,CHARACTER_CODE
char_col_4,990123456789012,CHARACTER_CODE
char_col_5,EFG1234567890124,CHARACTER_CODE
char_col_5,5UT0001234567894,CHARACTER_CODE
char_col_5,HJK2024000000005,CHARACTER_CODE
char_col_5,OL30001234567894,CHARACTER_CODE
char_col_5,WER0000000001238,CHARACTER_CODE
char_col_5,RT62024012345682,CHARACTER_CODE
char_col_5,YUI0001234567803,CHARACTER_CODE
char_col_5,SHG123456789012,CHARACTER_CODE
char_col_5,001123456789012,CHARACTER_CODE
char_col_5,DAT123456789012,CHARACTER_CODE
char_col_6,FGH1234567890457,CHARACTER_CODE
char_col_6,6SR0001234567895,CHARACTER_CODE
char_col_6,LOP2024000000006,CHARACTER_CODE
char_col_6,BN40001234567895,CHARACTER_CODE
char_col_6,MNB0000000001239,CHARACTER_CODE
char_col_6,VF82024012345683,CHARACTER_CODE
char_col_6,EDC0001234567804,CHARACTER_CODE
char_col_6,HTT123456789012,CHARACTER_CODE
char_col_6,777123456789012,CHARACTER_CODE
char_col_6,TST123456789045,CHARACTER_CODE
char_col_7,GHI1234567890780,CHARACTER_CODE
char_col_7,7QP0001234567896,CHARACTER_CODE
char_col_7,IKM2024000000007,CHARACTER_CODE
char_col_7,CV50001234567896,CHARACTER_CODE
char_col_7,TGB0000000001240,CHARACTER_CODE
char_col_7,NH02024012345684,CHARACTER_CODE
char_col_7,RFV0001234567805,CHARACTER_CODE
char_col_7,BEJ123456789012,CHARACTER_CODE
char_col_7,123123456789012,CHARACTER_CODE
char_col_7,000123456789012,CHARACTER_CODE
char_col_8,HIJ1234567890990,CHARACTER_CODE
char_col_8,8NM0001234567897,CHARACTER_CODE
char_col_8,QWE2024000000008,CHARACTER_CODE
char_col_8,ZX60001234567897,CHARACTER_CODE
char_col_8,PLM0000000001241,CHARACTER_CODE
char_col_8,OI22024012345685,CHARACTER_CODE
char_col_8,ASX0001234567806,CHARACTER_CODE
char_col_8,888123456789045,CHARACTER_CODE
char_col_8,CHN123456789045,CHARACTER_CODE
char_col_8,RAW123456789012,CHARACTER_CODE
char_col_9,IJK1234567890125,CHARACTER_CODE
char_col_9,9LK0001234567898,CHARACTER_CODE
char_col_9,RTY2024000000009,CHARACTER_CODE
char_col_9,GH70001234567898,CHARACTER_CODE
char_col_9,UIO0000000001242,CHARACTER_CODE
char_col_9,JKL2024012345686,CHARACTER_CODE
char_col_9,POI0001234567807,CHARACTER_CODE
char_col_9,MET123456789012,CHARACTER_CODE
char_col_9,456123456789012,CHARACTER_CODE
char_col_9,ID2123456789012,CHARACTER_CODE
char_col_10,JKL1234567890458,CHARACTER_CODE
char_col_10,1AZ0001234567899,CHARACTER_CODE
char_col_10,BNM2024000000010,CHARACTER_CODE
char_col_10,TY80001234567899,CHARACTER_CODE
char_col_10,QAZ0000000001243,CHARACTER_CODE
char_col_10,WSX2024012345687,CHARACTER_CODE
char_col_10,EDC0001234567808,CHARACTER_CODE
char_col_10,CFG123456789012,CHARACTER_CODE
char_col_10,789123456789012,CHARACTER_CODE
char_col_10,SAM123456789012,CHARACTER_CODE
